id,genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5GBcBAqBko9pcclAimGTak,progressive bluegrass,This Heart Of Mine - Can Never Say Goodbye,https://p.scdn.co/mp3-preview/99434549678bd3a2f4a2dc9b60032dee6de9fc88?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/This Heart Of Mine - Can Never Say Goodbye.mp3,This Heart Of Mine - Can Never Say Goodbye.mp3,The Osborne Brothers,spotify:artist:6gM87haEMrst4Eqdobf98c,Bluegrass Collection,2008-05-30,0.642,0.326,9,-9.669,1,0.0272,0.759,0,0.228,0.564,110.552
1UHksrfg3MSC9IDhzpumQa,progressive bluegrass,The Train's Ready,https://p.scdn.co/mp3-preview/2385e92734d35fc6f96ac62e8f93778a40f729d3?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/The Train's Ready.mp3,The Train's Ready.mp3,Balsam Range,spotify:artist:18iUQdDfdsusFp9Qtt2NPU,Marching Home,2007-10-19,0.485,0.717,7,-6.014,1,0.0339,0.353,0,0.339,0.69,168.001
2NrxTwhqku87YfIPa2EcPF,progressive bluegrass,Snowin' On Raton,https://p.scdn.co/mp3-preview/72c5aaad9cbc5c69e3af89177d6304558a9e0887?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Snowin' On Raton.mp3,Snowin' On Raton.mp3,Town Mountain,spotify:artist:5cudslRGWg0GsXaN79Wifs,Heroes & Heretics,2008-10-16,0.565,0.208,10,-12.778,1,0.0323,0.823,5.14e-06,0.109,0.449,148.024
6NuTj2s44TrJdsuO6t8kaN,progressive bluegrass,Midnight on the Water - Instrumental,https://p.scdn.co/mp3-preview/6063255653085ed6abefed97dab16df8166ecb2d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Midnight on the Water - Instrumental.mp3,Midnight on the Water - Instrumental.mp3,Mark Howard,spotify:artist:7xn0dNayS3daHN5MrgmIrc,Smoky Mountain Old Time Traditions,2009-06-24,0.721,0.255,2,-12.781,1,0.0355,0.861,0.0952,0.121,0.492,108.01
0j1lzFyh427bXhDHLeth6q,progressive bluegrass,Swept Away,https://p.scdn.co/mp3-preview/93c3b18b45136e99a969c392781d7f795c340e5f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Swept Away.mp3,Swept Away.mp3,Alison Brown,spotify:artist:01ts5a7R3WkeE2oKIouXEK,Royal Traveller,2018-10-05,0.626,0.487,7,-11.151,1,0.0296,0.723,0.0514,0.142,0.569,125.014
7gTqv5eVm8xuaGpDjZrOo1,progressive bluegrass,Shadows,https://p.scdn.co/mp3-preview/51d344eb55cfb6a2f1b58a8b5835c55d30583039?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Shadows.mp3,Shadows.mp3,Kitchen Dwellers,spotify:artist:5JiwO4LnQq3F6MGCRh3D31,Shadows,2019-10-25,0.393,0.757,6,-8.223,0,0.0287,0.157,0.00597,0.131,0.726,156.675
3dg5ls7foxd9WXfsafJFIu,progressive bluegrass,I Feel Closer to Heaven Everyday,https://p.scdn.co/mp3-preview/0c25572ed9df7a499ed11ef11cde31026aa09c73?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/I Feel Closer to Heaven Everyday.mp3,I Feel Closer to Heaven Everyday.mp3,IIIrd Tyme Out,spotify:artist:6c2LZQXir0uX3mYLC44V3U,Across the Miles,1994-07-26,0.589,0.657,11,-7.051,1,0.0325,0.689,4.16e-05,0.107,0.835,104.912
5yJYTZ1Y5bnM0DpvMj6Qxt,progressive bluegrass,Cathedral Eyes,https://p.scdn.co/mp3-preview/c605bf9429ea9f831b3a2925fce786d8cacb7ace?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Cathedral Eyes.mp3,Cathedral Eyes.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,All for Money,2019-01-18,0.539,0.578,4,-12.465,1,0.0302,0.393,0.25,0.165,0.704,101.55
0QKMSMeQBiSdE2Ej9ZLkqX,progressive bluegrass,Westphalia Waltz - instrumental,https://p.scdn.co/mp3-preview/9c3a36209e2193189a235632ac3a9683fc4218e9?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Westphalia Waltz - instrumental.mp3,Westphalia Waltz - instrumental.mp3,Mark Howard,spotify:artist:7xn0dNayS3daHN5MrgmIrc,Old Time Gathering,2009-06-09,0.587,0.349,7,-12.845,1,0.0298,0.738,2.47e-05,0.106,0.583,138.255
3jDnNzB4K0C64EMgKTPUPr,progressive bluegrass,New South Africa,https://p.scdn.co/mp3-preview/2a21a92f50c3ffc6666f81e65c715f9b802a2a55?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/New South Africa.mp3,New South Africa.mp3,Béla Fleck,spotify:artist:2ka8z2lwkcp13fG8Wyv3xU,Bela Fleck & Abigail Washburn,2014-10-14,0.363,0.37,2,-17.039,1,0.0569,0.994,0.952,0.0883,0.958,124.84
5oNyskwKyRceUQaYzmWobx,progressive bluegrass,All Hail,https://p.scdn.co/mp3-preview/55935a8e15fd5632e9e7bc486b579de3992b1e2d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/All Hail.mp3,All Hail.mp3,The Devil Makes Three,spotify:artist:63knPlGzLHTNDf1J78Fvte,Do Wrong Right,2009-04-21,0.672,0.575,7,-8.514,1,0.0383,0.72,0,0.0782,0.896,117.805
4cHA0vvmlr2oAlLjPYncD7,progressive bluegrass,Song For Stacy,https://p.scdn.co/mp3-preview/820fb16e64c177939d04e4c44bc3f39d4c8bb3c8?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Song For Stacy.mp3,Song For Stacy.mp3,Aubrey Haynie,spotify:artist:0z4IT2s3fD9BWMUE52fU9S,Acoustic Bluegrass Ballads,2012-09-04,0.366,0.209,2,-13.306,1,0.0286,0.761,0.823,0.128,0.302,91.377
57JjjOri1LZdYTQJVyxCA3,progressive bluegrass,All the Time,https://p.scdn.co/mp3-preview/a9ac6e6ee6d248983e77e23a702dba669e6c782c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/All the Time.mp3,All the Time.mp3,Yonder Mountain String Band,spotify:artist:1ReHC2jB2DGoPbMYhzuFuO,YMSB EP13,2013-10-15,0.471,0.654,9,-7.796,1,0.0301,0.0605,0.000493,0.374,0.507,156.854
19cGauVRjQ62YCnULVQbS1,progressive bluegrass,Wild as the Night,https://p.scdn.co/mp3-preview/37803360d8b11684cefcd200d8d5e1652df99a1d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Wild as the Night.mp3,Wild as the Night.mp3,Fruition,spotify:artist:4dDqxbEKfPN3RZYrGr36y8,Wild as the Night,2019-10-25,0.436,0.33,11,-8.758,1,0.0273,0.571,0.000795,0.105,0.105,151.952
6wsKiN9UOkOizsP0JOdzdq,progressive bluegrass,Macedonia,https://p.scdn.co/mp3-preview/3d94cab8f167e002cdf682cad488842d9da84137?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Macedonia.mp3,Macedonia.mp3,Bryan Sutton,spotify:artist:1LFHqGsLJjUP2jqIAznlLm,Jam Session,2010-04-13,0.509,0.591,2,-15.295,1,0.0377,0.729,0.461,0.775,0.832,125.975
6TysMOc68RQuzQ3mYRXGnI,progressive bluegrass,The Hills and Home,https://p.scdn.co/mp3-preview/ad27e4a7884c322319bbfedba668bbbafc2eedfa?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/The Hills and Home.mp3,The Hills and Home.mp3,The Country Gentlemen,spotify:artist:6QtdwqSCN5B4wvBoHaNwTx,Second Generation Bluegrass,2004,0.572,0.684,0,-8.84,1,0.0358,0.632,0.00278,0.281,0.931,115.506
5YoTXDXaj4gBsPEVAuoCJ7,progressive bluegrass,Burning Georgia Down,https://p.scdn.co/mp3-preview/81ab24fa95767e6ded6cddea6897e71ad2088d04?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Burning Georgia Down.mp3,Burning Georgia Down.mp3,Balsam Range,spotify:artist:18iUQdDfdsusFp9Qtt2NPU,Marching Home,2007-10-19,0.608,0.694,6,-7.936,0,0.0318,0.564,0.0061,0.196,0.623,126.043
1nRVfS3M7vkRRjWp9rzIka,progressive bluegrass,The Devil Comes Back to Georgia,https://p.scdn.co/mp3-preview/0dd8f4890819b3b5c10f6a661fa87804f856780c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/The Devil Comes Back to Georgia.mp3,The Devil Comes Back to Georgia.mp3,Mark O'Connor,spotify:artist:5zfaMrd5q4szVTxVYWuoDV,Heroes,1993-09-10,0.559,0.582,4,-13.48,0,0.0415,0.331,0.00113,0.261,0.871,137.033
5Tu8iwoMgiz3MQJui9OFt9,progressive bluegrass,Squirrel Hunters,https://p.scdn.co/mp3-preview/21a847ebe6a4413e1193570f27b253cd273b9fb2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Squirrel Hunters.mp3,Squirrel Hunters.mp3,John Hartford,spotify:artist:0NAr5zThPfMx26ISgooQK6,Rivers And Roads,2018-03-30,0.57,0.66,2,-9.035,1,0.032,0.712,0.597,0.132,0.763,127.054
1yY4HLBuN0sTzP4nwn218D,progressive bluegrass,'69 Corvette (feat. Mark O' Connor),https://p.scdn.co/mp3-preview/e3b3837e0f8b9aa9d47893dcc0f3947e8ba1aa61?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/'69 Corvette (feat. Mark O' Connor).mp3,'69 Corvette (feat. Mark O' Connor).mp3,Mark O'Connor,spotify:artist:5zfaMrd5q4szVTxVYWuoDV,'69 Corvette,2019-11-05,0.347,0.327,0,-10.843,1,0.0306,0.681,0.4,0.108,0.357,91.058
0QKMSMeQBiSdE2Ej9ZLkqX,progressive bluegrass,Westphalia Waltz - instrumental,https://p.scdn.co/mp3-preview/9c3a36209e2193189a235632ac3a9683fc4218e9?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Westphalia Waltz - instrumental.mp3,Westphalia Waltz - instrumental.mp3,Mark Howard,spotify:artist:7xn0dNayS3daHN5MrgmIrc,Old Time Gathering,2009-06-09,0.587,0.349,7,-12.845,1,0.0298,0.738,2.47e-05,0.106,0.583,138.255
7hgQZKsEjshzKJOnoJhTXj,progressive bluegrass,Angel Band,https://p.scdn.co/mp3-preview/17e4e8a033cb6824dc7b5046cb924b53c81c6fb4?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Angel Band.mp3,Angel Band.mp3,Flatt & Scruggs,spotify:artist:1iNNWK8bYjc5EK0waLk1J1,Foggy Mountain Gospel,1951,0.548,0.313,10,-11.217,1,0.0274,0.692,1.34e-05,0.238,0.671,107.888
4omcHFaUozu2lqN7NWNBvg,progressive bluegrass,Head Over Heels In Love With You,https://p.scdn.co/mp3-preview/a62b06bbc316d5e4baf4f7064b2c65ac19507358?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Head Over Heels In Love With You.mp3,Head Over Heels In Love With You.mp3,Ricky Skaggs,spotify:artist:0uNC9XuH437fKCCMuzvSks,Bluegrass - Love Songs,2014-05-17,0.62,0.786,7,-6.68,0,0.0582,0.778,0.0286,0.193,0.742,111.197
6p4rk5DkJ7IvdOc7dXRBKu,progressive bluegrass,Black Mountain Rag,https://p.scdn.co/mp3-preview/4b4edeb28d7f4633bfa93158d3736ca06c25a605?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Black Mountain Rag.mp3,Black Mountain Rag.mp3,Darol Anger,spotify:artist:2Qu0gRrkqyff7e7JXOVNWf,Pickathon Music Festival 2006,2007-01-01,0.526,0.491,0,-11.456,1,0.0389,0.95,0.911,0.713,0.7,124.668
3vu3m51p5suIdCuTPdpboB,progressive bluegrass,"Love Me, Darling, Just Tonight",https://p.scdn.co/mp3-preview/fc0d5e2d80748e3a7cbc1bb707a7c1797cbcac87?cid=b82fb22d072d4120850c99225ff01644,"./scrapes/progressive bluegrass/Love Me, Darling, Just Tonight.mp3","Love Me, Darling, Just Tonight.mp3",The Stanley Brothers,spotify:artist:0qqGnmHBX2yVvCITRAvuRD,The Stanley Brothers And The Clinch Mountain Boys,2005,0.475,0.667,9,-9.225,1,0.0295,0.0906,0.0,0.234,0.669,121.304
01DIAY5WZUhOXIwQWsYLaD,progressive bluegrass,Heading for That City,https://p.scdn.co/mp3-preview/c96cb1371a51d3f9a660734c66e71f6f5cef9268?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Heading for That City.mp3,Heading for That City.mp3,IIIrd Tyme Out,spotify:artist:6c2LZQXir0uX3mYLC44V3U,Across the Miles,1994-07-26,0.406,0.73,0,-6.365,1,0.0375,0.596,7.15e-06,0.208,0.822,165.876
4gwevWTMVBZuuuiEWB4PTi,progressive bluegrass,Morning Time (feat. Nicki Bluhm),https://p.scdn.co/mp3-preview/675868f55fb017b47042ac35d78a7853e1adcbae?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Morning Time (feat. Nicki Bluhm).mp3,Morning Time (feat. Nicki Bluhm).mp3,The Brothers Comatose,spotify:artist:7oKVYDiVZxglvgEW2zHcAD,Respect the Van,2012-05-22,0.425,0.33,0,-14.068,1,0.031,0.873,0.0062,0.0871,0.309,81.695
7wOh8G72qdCG1iTa32891N,progressive bluegrass,Dixie Hoedown - Instrumental,https://p.scdn.co/mp3-preview/3daaf9cf6e7e15964f5276b732914637379d3891?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Dixie Hoedown - Instrumental.mp3,Dixie Hoedown - Instrumental.mp3,Mark Howard,spotify:artist:7xn0dNayS3daHN5MrgmIrc,Smoky Mountain Bluegrass Traditions,2009-06-09,0.559,0.57,7,-10.976,1,0.0375,0.643,0.853,0.2,0.946,123.717
2m3VfLjVwHahsiDrCdDQJv,progressive bluegrass,Clinch Mountain Backstep,https://p.scdn.co/mp3-preview/ed61e7f50ad3dbc67fd1a705a4a32b65f5e796d9?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Clinch Mountain Backstep.mp3,Clinch Mountain Backstep.mp3,The Stanley Brothers,spotify:artist:0qqGnmHBX2yVvCITRAvuRD,The Stanley Brothers And The Clinch Mountain Boys,2005,0.477,0.75,8,-8.028,1,0.0325,0.0072,0.932,0.117,0.962,138.175
2NrxTwhqku87YfIPa2EcPF,progressive bluegrass,Snowin' On Raton,https://p.scdn.co/mp3-preview/72c5aaad9cbc5c69e3af89177d6304558a9e0887?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Snowin' On Raton.mp3,Snowin' On Raton.mp3,Town Mountain,spotify:artist:5cudslRGWg0GsXaN79Wifs,Heroes & Heretics,2008-10-16,0.565,0.208,10,-12.778,1,0.0323,0.823,5.14e-06,0.109,0.449,148.024
19Wq4WvjHAike5CNM1XWVP,progressive bluegrass,Marianne,https://p.scdn.co/mp3-preview/92b36e615013536ba8e3e22439aefb7fc3f2aebd?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Marianne.mp3,Marianne.mp3,Mipso,spotify:artist:5Bcrb5qQMVTEbJ43fdIS4A,Old Time Reverie,2015-10-02,0.507,0.413,2,-9.095,1,0.0333,0.66,0.000161,0.133,0.451,175.804
6yzIxk16knK6rlhQFuugwU,progressive bluegrass,Sweet Hereafter,https://p.scdn.co/mp3-preview/42ff4c54fa6668592af01a9d9b28807f83ef4d03?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Sweet Hereafter.mp3,Sweet Hereafter.mp3,Fruition,spotify:artist:4dDqxbEKfPN3RZYrGr36y8,Wild as the Night,2019-11-08,0.78,0.401,9,-11.764,1,0.125,0.512,0.000238,0.0497,0.597,76.01
6k9L7kTBzjXY0GfazHYqCg,progressive bluegrass,Annihilate,https://p.scdn.co/mp3-preview/b34b44cb3395ad007b1b8d66ceb9ae0c24e6d832?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Annihilate.mp3,Annihilate.mp3,Trampled by Turtles,spotify:artist:3GjVVVcFmUgEJEAAsbGkf4,Life is Good on the Open Road,2018-05-04,0.369,0.68,6,-6.447,0,0.0332,0.116,1.89e-05,0.295,0.565,142.46
7qOf0MZAFj4WP0PQVOpVeL,progressive bluegrass,Fiddler's Dream,https://p.scdn.co/mp3-preview/a8a62eeef2dfcb4a178be9dfa1b57e7c66f937d3?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Fiddler's Dream.mp3,Fiddler's Dream.mp3,Michael Cleveland,spotify:artist:1l5b0hxCDTDF6cXYa3h5wk,Fiddler's Dream,2016-10-07,0.451,0.823,2,-6.919,1,0.0358,0.482,0.94,0.137,0.963,136.722
4AtooSYrtsk66Fr8FT1rHw,progressive bluegrass,Rainbow Roller-Coaster,https://p.scdn.co/mp3-preview/47592a127d49a4d6e199c75742adbca0e8a20945?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Rainbow Roller-Coaster.mp3,Rainbow Roller-Coaster.mp3,Acoustic Syndicate,spotify:artist:7cHBgZyVbNG75ZCo8VzD4W,Tributaries,1999-10-05,0.694,0.558,7,-9.534,1,0.0359,0.766,0.0251,0.173,0.58,96.833
1csmF1KtDvkqRXwgMvkE7s,progressive bluegrass,Calloway County Flood,https://p.scdn.co/mp3-preview/db6eb35fcd17cf7da0e43202bc76c137a05be290?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Calloway County Flood.mp3,Calloway County Flood.mp3,Balsam Range,spotify:artist:18iUQdDfdsusFp9Qtt2NPU,Marching Home,2007-10-19,0.669,0.634,6,-7.406,0,0.0299,0.765,0.00027,0.0855,0.797,100.024
01DIAY5WZUhOXIwQWsYLaD,progressive bluegrass,Heading for That City,https://p.scdn.co/mp3-preview/c96cb1371a51d3f9a660734c66e71f6f5cef9268?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Heading for That City.mp3,Heading for That City.mp3,IIIrd Tyme Out,spotify:artist:6c2LZQXir0uX3mYLC44V3U,Across the Miles,1994-07-26,0.406,0.73,0,-6.365,1,0.0375,0.596,7.15e-06,0.208,0.822,165.876
1c7odq6wRXJ7M1DZb39LTr,progressive bluegrass,Leonardo's Ride,https://p.scdn.co/mp3-preview/f6c678a91b340e89f1e44949514ad7a166165b7a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Leonardo's Ride.mp3,Leonardo's Ride.mp3,The Greencards,spotify:artist:5aC3wjbpR5fL6qBGlM2u7S,Movin' On,2004,0.589,0.402,5,-11.217,1,0.0289,0.852,0.893,0.091,0.386,139.531
6vHgJcgQPlmP1JiWYxdCjR,progressive bluegrass,Summer Solstice,https://p.scdn.co/mp3-preview/676f7e9d37d4860841b26ba3f965b6d0b356b46b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Summer Solstice.mp3,Summer Solstice.mp3,Tim O'Brien,spotify:artist:2nJQCVut36kUzDfy3eUZCM,Summer Solstice,1993-09-01,0.409,0.45,7,-15.469,1,0.034,0.691,0.951,0.191,0.531,123.471
6ow1ERTmrCPg1UXqJoDa0Y,progressive bluegrass,I Wish My Baby Was Born,https://p.scdn.co/mp3-preview/e5ba583e69d9d1feaa2fc041644d328cde38d262?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/I Wish My Baby Was Born.mp3,I Wish My Baby Was Born.mp3,Tim O'Brien,spotify:artist:2nJQCVut36kUzDfy3eUZCM,Cold Mountain (Music From the Miramax Motion Picture),2003-12-16,0.486,0.0494,10,-17.064,1,0.0335,0.95,0.0,0.0776,0.43,108.584
58L5ixtaBbum862P0jXfk1,progressive bluegrass,200 Miles From Montana,https://p.scdn.co/mp3-preview/c70c038b2273a25f54af0faacb682daacf07e80e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/200 Miles From Montana.mp3,200 Miles From Montana.mp3,Greensky Bluegrass,spotify:artist:33bzrYoIWLx5uox3y0VtHn,All Access: Volume One,2010-02-09,0.487,0.634,9,-9.024,1,0.0283,0.424,0.00337,0.47,0.535,114.237
2tHMU12qa11LehfMhMMGcM,progressive bluegrass,Riro's House,https://p.scdn.co/mp3-preview/ec6411574aea5bff27a2b69fa5dbfdadedf5033a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Riro's House.mp3,Riro's House.mp3,Carolina Chocolate Drops,spotify:artist:6H8Sj9gFyDYJ3T63LA3DKz,Leaving Eden,2012-02-24,0.572,0.868,5,-6.325,1,0.0333,0.638,0.122,0.277,0.744,133.13
14YoSmCuTlTnQIYc1bu6jv,progressive bluegrass,Wildwood Flower - Instrumental,https://p.scdn.co/mp3-preview/c645e490a37951ce58848a765618dccac668c0d3?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Wildwood Flower - Instrumental.mp3,Wildwood Flower - Instrumental.mp3,Stuart Duncan,spotify:artist:53pmIwVqcTM68qW6PVhjW2,Smoky Mountain Old Time Traditions,2009-06-24,0.61,0.405,2,-13.171,1,0.0303,0.801,0.743,0.222,0.742,98.005
2FQSGNFGue5t8M4q0NyB3J,progressive bluegrass,Walking On The Moon,https://p.scdn.co/mp3-preview/92d8f3a7371ee6e311e0df2738ace0790b81dbc4?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Walking On The Moon.mp3,Walking On The Moon.mp3,The Infamous Stringdusters,spotify:artist:7yTltkMBvChBkA86Tz8WfW,Silver Sky,2012-03-13,0.61,0.493,11,-7.332,0,0.0284,0.621,0.000551,0.128,0.387,132.224
46X5yC3riaLqYzh8xwf6qm,progressive bluegrass,The Middle,https://p.scdn.co/mp3-preview/7d6a302692b60509aaade91362761957ad24ee69?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/The Middle.mp3,The Middle.mp3,Trampled by Turtles,spotify:artist:3GjVVVcFmUgEJEAAsbGkf4,The Middle,2018-03-23,0.463,0.855,7,-5.171,1,0.0343,0.232,9.8e-06,0.205,0.764,86.051
6NuTj2s44TrJdsuO6t8kaN,progressive bluegrass,Midnight on the Water - Instrumental,https://p.scdn.co/mp3-preview/6063255653085ed6abefed97dab16df8166ecb2d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Midnight on the Water - Instrumental.mp3,Midnight on the Water - Instrumental.mp3,Stuart Duncan,spotify:artist:53pmIwVqcTM68qW6PVhjW2,Smoky Mountain Old Time Traditions,2009-06-24,0.721,0.255,2,-12.781,1,0.0355,0.861,0.0952,0.121,0.492,108.01
2tHMU12qa11LehfMhMMGcM,progressive bluegrass,Riro's House,https://p.scdn.co/mp3-preview/ec6411574aea5bff27a2b69fa5dbfdadedf5033a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Riro's House.mp3,Riro's House.mp3,Carolina Chocolate Drops,spotify:artist:6H8Sj9gFyDYJ3T63LA3DKz,Leaving Eden,2012-02-24,0.572,0.868,5,-6.325,1,0.0333,0.638,0.122,0.277,0.744,133.13
19Wq4WvjHAike5CNM1XWVP,progressive bluegrass,Marianne,https://p.scdn.co/mp3-preview/92b36e615013536ba8e3e22439aefb7fc3f2aebd?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Marianne.mp3,Marianne.mp3,Mipso,spotify:artist:5Bcrb5qQMVTEbJ43fdIS4A,Old Time Reverie,2015-10-02,0.507,0.413,2,-9.095,1,0.0333,0.66,0.000161,0.133,0.451,175.804
7FqrsV0vBwNiQNQI6jfzni,progressive bluegrass,Old Number Seven,https://p.scdn.co/mp3-preview/3342622bbddc933ec5c8f35bc573f67687e3a2bb?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Old Number Seven.mp3,Old Number Seven.mp3,The Devil Makes Three,spotify:artist:63knPlGzLHTNDf1J78Fvte,The Devil Makes Three,2002-11-01,0.571,0.427,11,-7.574,1,0.0405,0.202,0.0,0.1,0.894,142.454
6wIIx1VBiE1J7FKxNPvtMa,progressive bluegrass,Foggy Mountain Special,https://p.scdn.co/mp3-preview/6c0015b350fc00daf9a9c94bd04d931190227bf3?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Foggy Mountain Special.mp3,Foggy Mountain Special.mp3,Flatt & Scruggs,spotify:artist:1iNNWK8bYjc5EK0waLk1J1,Columbia Records Country Music Foundation Heritage Edition,1952,0.618,0.497,8,-10.434,1,0.062,0.203,0.922,0.0841,0.977,109.371
4IOd2zjxd8Lh5iW554nkDf,progressive bluegrass,Kentucky Waltz,https://p.scdn.co/mp3-preview/be5162f5077b265a9c168eb452c944fc7e67043e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Kentucky Waltz.mp3,Kentucky Waltz.mp3,The Osborne Brothers,spotify:artist:6gM87haEMrst4Eqdobf98c,Bluegrass Collection,2008-05-30,0.545,0.326,5,-10.228,1,0.0283,0.74,0.000147,0.278,0.364,95.282
6vHgJcgQPlmP1JiWYxdCjR,progressive bluegrass,Summer Solstice,https://p.scdn.co/mp3-preview/676f7e9d37d4860841b26ba3f965b6d0b356b46b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Summer Solstice.mp3,Summer Solstice.mp3,Rob Ickes,spotify:artist:484t62XnzdAjOXvx7IQWDd,Summer Solstice,1993-09-01,0.409,0.45,7,-15.469,1,0.034,0.691,0.951,0.191,0.531,123.471
39kGQXlNBbq7W5zTTpmUKy,progressive bluegrass,Why Only One?,https://p.scdn.co/mp3-preview/a908204d9df5d0c9c633edad3abd7aaea8983a69?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Why Only One?.mp3,Why Only One?.mp3,Chris Thile,spotify:artist:1dyGPAYZZHHW6WIqwKN5QF,Bass & Mandolin,2014-09-09,0.558,0.0774,9,-20.367,1,0.0386,0.905,0.822,0.0714,0.366,82.815
0YeQtvlM0NBGneArOPR1Xw,progressive bluegrass,Louise,https://p.scdn.co/mp3-preview/bc272c4d5beff3a53db622487bfe8c63b4c6a003?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Louise.mp3,Louise.mp3,Mipso,spotify:artist:5Bcrb5qQMVTEbJ43fdIS4A,Dark Holler Pop,2013-10-26,0.639,0.381,10,-9.428,1,0.0321,0.768,2.25e-06,0.214,0.489,89.897
6NuTj2s44TrJdsuO6t8kaN,progressive bluegrass,Midnight on the Water - Instrumental,https://p.scdn.co/mp3-preview/6063255653085ed6abefed97dab16df8166ecb2d?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/Midnight on the Water - Instrumental.mp3,Midnight on the Water - Instrumental.mp3,Mark Howard,spotify:artist:7xn0dNayS3daHN5MrgmIrc,Smoky Mountain Old Time Traditions,2009-06-24,0.721,0.255,2,-12.781,1,0.0355,0.861,0.0952,0.121,0.492,108.01
44q8xuQy01uM9VzscSK5Va,progressive bluegrass,BT,https://p.scdn.co/mp3-preview/f88fe85385f7e460a6e382f7d9d40e5c55e308db?cid=b82fb22d072d4120850c99225ff01644,./scrapes/progressive bluegrass/BT.mp3,BT.mp3,Sam Bush,spotify:artist:3Fud2i8WgXSZCVmi961lXm,Short Trip Home,1999-07-30,0.669,0.403,5,-14.913,1,0.114,0.69,0.0373,0.0568,0.363,95.554
