id,genre,track_name,preview_url,location,filename,artist,artist_uri,album,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1bM50INir8voAkVoKuvEUI,r&b,OMG (feat. will.i.am),https://p.scdn.co/mp3-preview/234ee33a94a9570edb638638576bc0015ce797e0?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/OMG (feat. will.i.am).mp3,OMG (feat. will.i.am).mp3,Usher,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Raymond v Raymond (Expanded Edition),2010-03-30,0.781,0.745,4,-5.81,0,0.0332,0.198,1.14e-05,0.36,0.326,129.998
5gnEqyTtO9ssGiBUWYnKu6,r&b,How You Gonna Act Like That,https://p.scdn.co/mp3-preview/0f21b01725444f75431ba518974f05610be1cf33?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/How You Gonna Act Like That.mp3,How You Gonna Act Like That.mp3,Tyrese,spotify:artist:08p7B5OtcUuVblvkQIlBhJ,Playlist: The Very Best Of Tyrese,1998,0.731,0.405,3,-7.927,0,0.0587,0.107,0.0,0.0602,0.54,112.918
0pz6g8H4xbTgXSiE5Yqa7W,r&b,No More,https://p.scdn.co/mp3-preview/39b82f5ee1779fd9a7eb34b8cba5ada44445e653?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/No More.mp3,No More.mp3,Ruff Endz,spotify:artist:7liFhc0PDIx8etigqd2WhW,Greatest Hits,2000,0.835,0.693,10,-4.408,0,0.109,0.0271,3.68e-06,0.06,0.912,96.997
0ODFPypnJLE6hKgahiuSzn,r&b,teachme,https://p.scdn.co/mp3-preview/0a49d387a7ecc54d9cf219df806894759850835f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/teachme.mp3,teachme.mp3,Musiq Soulchild,spotify:artist:3UVRliakQfa1pMWIsNuiZ8,Luvanmusiq,2007-03-13,0.499,0.61,8,-5.11,0,0.135,0.473,0,0.0722,0.436,172.969
25cUhiAod71TIQSNicOaW3,r&b,Adorn,https://p.scdn.co/mp3-preview/32d8acbc6109d3e3371074cc3385a636b1eb0ed7?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Adorn.mp3,Adorn.mp3,Miguel,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Kaleidoscope Dream,2012-09-28,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063
5EpdvRM97d8JBlvCz1V6gM,r&b,Already Knew That,https://p.scdn.co/mp3-preview/029eb56dc85ae7c942ce54a2047d61f8cc7be4c7?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Already Knew That.mp3,Already Knew That.mp3,Ro James,spotify:artist:7r2oyrNc0YjSC7hZL87V0Y,ELDORADO,2017-03-29,0.732,0.747,11,-4.443,0,0.0571,0.722,0,0.267,0.48,106.018
6lrRIfQDcikJ5y5DtyZPuJ,r&b,Can't Let You Go (feat. Mike Shorey & Lil' Mo),https://p.scdn.co/mp3-preview/56a28e7695a6077c3f965f9cc6d8b5470cb0b41f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Can't Let You Go (feat. Mike Shorey & Lil' Mo).mp3,Can't Let You Go (feat. Mike Shorey & Lil' Mo).mp3,Lil' Mo,spotify:artist:5wBDD4FNJvob5fAGkAIQ92,Street Dreams (Bonus Track),2003-02-01,0.646,0.6,9,-6.569,1,0.458,0.231,0,0.0794,0.811,192.082
0YfNXMKlh46m6aAhHOrmls,r&b,Doo Wop (That Thing) - Edit,https://p.scdn.co/mp3-preview/48cf13e71ececb6e48bf8219b5f0815d5f75fc89?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Doo Wop (That Thing) - Edit.mp3,Doo Wop (That Thing) - Edit.mp3,Ms. Lauryn Hill,spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,"R&B - 100 Hits - The Greatest R n B album - 100 R & B Classics featuring Usher, Pitbull and Justin Timberlake",2013-06-21,0.795,0.56,2,-8.908,1,0.0659,0.00867,0.0,0.226,0.635,99.922
2yr2HnFYl7XvqJk4fXoQBt,r&b,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,https://p.scdn.co/mp3-preview/d7c72dafb92eb2e4a6240fb979450213607fc93b?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster.mp3,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster.mp3,Mario Winans,spotify:artist:4BIQA9vRkqXEnA2twmq7mU,Bad Boy 20th Anniversary Box Set Edition,2016-08-12,0.833,0.515,11,-5.0,0,0.0462,0.347,0.00156,0.116,0.4,97.035
7iQY2alDQ2MVya5up2hDgq,r&b,Obsesion (No Es Amor) (feat. Baby Bash),https://p.scdn.co/mp3-preview/cc213948c18e9f81dfe971f97cfa0e6092c82ff6?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Obsesion (No Es Amor) (feat. Baby Bash).mp3,Obsesion (No Es Amor) (feat. Baby Bash).mp3,Frankie J,spotify:artist:3sMYEBy0CZFxedcnm9i9hf,Playlist: The Very Best Of Frankie J,2003,0.618,0.505,8,-8.212,1,0.0549,0.0851,0,0.325,0.559,75.038
6cSBm4mtcuFtClN6yDvjQo,r&b,Love... (Her Fault) [feat. Bryson Tiller],https://p.scdn.co/mp3-preview/5d9f800015c913622db10d239988de21aa740262?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Love... (Her Fault) [feat. Bryson Tiller].mp3,Love... (Her Fault) [feat. Bryson Tiller].mp3,Wale,spotify:artist:67nwj3Y5sZQLl72VNUHEYE,Wow... That's Crazy,2019-10-11,0.59,0.598,7,-7.153,1,0.609,0.0697,0,0.112,0.34,156.073
2mj1Z5bqu0UfW4o4a7UxpW,r&b,Last Night,https://p.scdn.co/mp3-preview/60ced94c96651f45afa72ee5223465b203209cfa?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Last Night.mp3,Last Night.mp3,Az Yet,spotify:artist:4UGMQyNcbGHYg5CDMKkSw3,Az Yet,1996-10-27,0.555,0.543,3,-8.874,0,0.0272,0.428,0.0,0.105,0.359,164.021
2ZSp1BC7agz2TkgSATdi9U,r&b,Badaboom (feat. Fabolous),https://p.scdn.co/mp3-preview/379ed46528b7f22087a83d79859bdabb95b69559?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Badaboom (feat. Fabolous).mp3,Badaboom (feat. Fabolous).mp3,B2K,spotify:artist:51d3rUlLuMh7EW09aMe7yj,"B2K Presents ""You Got Served"" Soundtrack",2000,0.812,0.626,4,-5.025,0,0.149,0.0238,0.000699,0.149,0.811,96.006
3be5ey9pSoqLBu6UNtoRCc,r&b,The Point Of It All,https://p.scdn.co/mp3-preview/eccc4bbc22e7432a4b73a094b5a2e75c11663861?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/The Point Of It All.mp3,The Point Of It All.mp3,Anthony Hamilton,spotify:artist:2DzRMyWgjuMbYvt5BLbpCo,The Point Of It All,2008-12-16,0.672,0.457,7,-6.716,1,0.0781,0.731,2.03e-06,0.118,0.403,117.836
5PMKzsUsTpZZGsCcJBuhP2,r&b,U Know What's Up,https://p.scdn.co/mp3-preview/c56fbcc782e2c65a0a82f991a2d91afca34b2c57?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/U Know What's Up.mp3,U Know What's Up.mp3,Donell Jones,spotify:artist:5KNqYrivNgVCHBssEUSu5B,Where I Wanna Be,1999-05-29,0.854,0.543,8,-6.166,0,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032
07NPnAXwGmtWFNy45EFVbM,r&b,Can't Believe It (feat. Lil' Wayne),https://p.scdn.co/mp3-preview/90165827253719514d209a8dd8dd0eb4f8950e10?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Can't Believe It (feat. Lil' Wayne).mp3,Can't Believe It (feat. Lil' Wayne).mp3,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,T-Pain Presents Happy Hour: The Greatest Hits,2014,0.602,0.545,1,-8.097,1,0.0497,0.0023,0,0.11,0.0791,113.791
25u7tVNFhpPA450EFQBwML,r&b,Ice Box,https://p.scdn.co/mp3-preview/2ca6f6f20c3d5d965cf8dd007b694f9c8c42a49a?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Ice Box.mp3,Ice Box.mp3,Omarion,spotify:artist:0f5nVCcR06GX8Qikz0COtT,21,2006,0.771,0.728,8,-5.39,1,0.128,0.184,0,0.139,0.809,131.109
6zOg9gP62RJSsKFeOBAgvH,r&b,Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix,https://p.scdn.co/mp3-preview/a85a9db7fbc67de02286bb94126386bc355ce159?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix.mp3,Only You (feat. The Notorious B.I.G. & Mase) - Bad Boy Remix.mp3,Mase,spotify:artist:1wiBLzTI7z9RUwEpNPdFT6,112,1996-08-27,0.764,0.525,8,-5.969,1,0.048,0.0296,0,0.0993,0.787,95.813
5qMbivjxCVxTSpQCSwwv8M,r&b,Caught Up,https://p.scdn.co/mp3-preview/eaaa0839f4a2baee55d9b87eddd9071f57a71eba?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Caught Up.mp3,Caught Up.mp3,Cheri Dennis,spotify:artist:15U1prrFKwSBJamlMNuVW5,R&B Hits,2005-10-04,0.428,0.67,11,-4.521,0,0.416,0.104,6.51e-06,0.0996,0.388,202.302
3BFrR2hemusNSuiuNWXUqO,r&b,Come Thru,https://p.scdn.co/mp3-preview/d101157f6b769d3379b19473ed24b9c20c688ad1?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Come Thru.mp3,Come Thru.mp3,Jacquees,spotify:artist:4tMm1dU6Gn04VAZ9ClHcIZ,19 - EP,2014-03-25,0.725,0.552,11,-7.369,0,0.0475,0.15,0,0.214,0.582,111.996
0D3HhtkWfHXuyU3sVm89hF,r&b,That's What It's Made For,https://p.scdn.co/mp3-preview/ca2d444f61794298f1e7445d8b45b8a64f3a57eb?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/That's What It's Made For.mp3,That's What It's Made For.mp3,Usher,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Confessions (Expanded Edition),2004-03-23,0.717,0.59,0,-4.825,0,0.113,0.147,0,0.0911,0.783,131.904
6ebekPf25SYVd4fr4EJ1XJ,r&b,On the Hotline,https://p.scdn.co/mp3-preview/297d5b2606a7e1628575a56859ce381de5f8fee3?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/On the Hotline.mp3,On the Hotline.mp3,Pretty Ricky,spotify:artist:6XwcepfAsPhrvwziGxhwju,Late Night Special,2007-01-22,0.583,0.799,6,-8.24,1,0.14,0.00923,0,0.295,0.768,92.982
2W2vmNmTLERMWT9XBxm35E,r&b,Diggin' On You,https://p.scdn.co/mp3-preview/9e880d80ece874f84648d594aacb331261be9b22?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Diggin' On You.mp3,Diggin' On You.mp3,TLC,spotify:artist:0TImkz4nPqjegtVSMZnMRq,Crazysexycool,1994-11-15,0.719,0.631,6,-7.411,1,0.0451,0.0235,0.702,0.0686,0.456,80.127
3AoeaZs8dFemFJr3JdzOL0,r&b,You Are Not Alone,https://p.scdn.co/mp3-preview/288a311d680d81953184aa4ac81ca7ab6b65e4da?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/You Are Not Alone.mp3,You Are Not Alone.mp3,Michael Jackson,spotify:artist:3fMbdgg4jU18AjLCKBhRSm,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",1995-06-16,0.651,0.402,11,-9.303,1,0.0281,0.639,8.09e-05,0.0764,0.256,119.878
6ZRuF2n1CQxyxxAAWsKJOy,r&b,Nights Like This (feat. Ty Dolla $ign),https://p.scdn.co/mp3-preview/becd086dc3c299fa16cb92070c91fe8d6e9f9a5e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Nights Like This (feat. Ty Dolla $ign).mp3,Nights Like This (feat. Ty Dolla $ign).mp3,Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,While We Wait,2019-02-22,0.61,0.725,8,-5.131,1,0.15,0.367,0,0.154,0.291,146.163
2Ce5IyMlVRVvN997ZJjJJA,r&b,Selfish (feat. Rihanna),https://p.scdn.co/mp3-preview/716d5059aff4caf46c88d09cb7baef5898e3a71c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Selfish (feat. Rihanna).mp3,Selfish (feat. Rihanna).mp3,Rihanna,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,HNDRXX,2017-08-04,0.415,0.369,8,-10.044,1,0.0741,0.0303,7.64e-06,0.383,0.0913,95.746
3MAgQuClHcAV8E9CbeBS6f,r&b,Lotus Flower Bomb (feat. Miguel),https://p.scdn.co/mp3-preview/575838aedb77beb7c9cfaf7620b1eff486117771?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Lotus Flower Bomb (feat. Miguel).mp3,Lotus Flower Bomb (feat. Miguel).mp3,Miguel,spotify:artist:360IAlyVv4PCEVjgyMZrxK,Ambition,2011-10-28,0.512,0.598,9,-4.959,0,0.115,0.611,0,0.0881,0.345,70.189
5XkWku8JMqCiTxNMYPBEKX,r&b,Drive,https://p.scdn.co/mp3-preview/38075dce0f693b6cb691592deb74325443bf9f34?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Drive.mp3,Drive.mp3,Ty Dolla $ign,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq,Family Ties,2019-12-06,0.623,0.762,4,-4.062,0,0.348,0.0158,0,0.28,0.197,89.366
3LGeYNY9aWQuBJovOOowqm,r&b,Outta My System,https://p.scdn.co/mp3-preview/87aa437a882a085f28330f35305d0a4d7b4e52f6?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Outta My System.mp3,Outta My System.mp3,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,The Price Of Fame,2006-12-18,0.772,0.59,6,-6.957,1,0.183,0.0917,0,0.101,0.743,83.998
62jiUv5B0Ps4E1s6lAzYyr,r&b,Higher (feat. Nipsey Hussle & John Legend),https://p.scdn.co/mp3-preview/603aeadf4d9d5fbf63899f192efed1ad9c54b93c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Higher (feat. Nipsey Hussle & John Legend).mp3,Higher (feat. Nipsey Hussle & John Legend).mp3,John Legend,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,Higher,2019-05-10,0.351,0.956,7,-1.996,1,0.245,0.0949,0,0.226,0.446,83.655
3pXF1nA74528Edde4of9CC,r&b,Don't,https://p.scdn.co/mp3-preview/1e41c4b05fa5ccbdc8fcb296cead7d7175a23ae5?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Don't.mp3,Don't.mp3,Bryson Tiller,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,T R A P S O U L,2015-10-02,0.765,0.356,11,-5.556,0,0.195,0.223,0.0,0.0963,0.189,96.991
6tBD4yjOf9P8rWwUlXdJFm,r&b,Have You Ever,https://p.scdn.co/mp3-preview/6e0b56073fbd4cc5290759e5175a0d0de1867c54?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Have You Ever.mp3,Have You Ever.mp3,Brandy,spotify:artist:05oH07COxkXKIMt6mIPRee,Never Say Never,1998-05-29,0.698,0.533,2,-6.246,1,0.0437,0.542,0.0,0.333,0.275,134.001
5y4TDQdYzlT4eoQIPOgNDz,r&b,Your Body,https://p.scdn.co/mp3-preview/bdae2c35f44e644893fd91f4a380c72f87d83744?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Your Body.mp3,Your Body.mp3,Pretty Ricky,spotify:artist:6XwcepfAsPhrvwziGxhwju,Bluestars,2005-05-17,0.838,0.594,4,-5.695,0,0.113,0.176,0,0.0867,0.507,90.038
43PuMrRfbyyuz4QpZ3oAwN,r&b,Exchange,https://p.scdn.co/mp3-preview/c7671c18c0a0fad91245d761b40cd4c399d91316?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Exchange.mp3,Exchange.mp3,Bryson Tiller,spotify:artist:2EMAnMvWE2eb56ToJVfCWs,T R A P S O U L,2015-10-02,0.525,0.433,6,-10.598,1,0.185,0.107,0,0.135,0.276,160.108
13fIg7eB5MP9slSQayHhjH,r&b,Let's Stay Together - Midnight Mix,https://p.scdn.co/mp3-preview/1f020d4c67e9b4637457be31b9bc755a75013f39?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Let's Stay Together - Midnight Mix.mp3,Let's Stay Together - Midnight Mix.mp3,Eric Benét,spotify:artist:1kjO72M26jZkv0aaGxJaov,True to Myself,1996-09-24,0.769,0.322,6,-6.615,1,0.0373,0.517,0.0,0.072,0.356,102.111
2HWelwHQS4EdRqIycZOc3O,r&b,When We,https://p.scdn.co/mp3-preview/11e94828acf14bdc689380ab301b0a91427ee262?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/When We.mp3,When We.mp3,Tank,spotify:artist:4mwXUEKaW4ftbncf9Hi58l,SAVAGE,2017-09-29,0.635,0.324,6,-9.51,0,0.0769,0.165,4.18e-06,0.108,0.0741,117.863
1kIzhTj2kFjlUAWoqFEJTi,r&b,Laundromat - Radio Edit,https://p.scdn.co/mp3-preview/e3cf9de6082bbdca6f4bf359b2259e4dbcd43be5?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Laundromat - Radio Edit.mp3,Laundromat - Radio Edit.mp3,Nivea,spotify:artist:15Dh5PvHQj909E0RgAe0aN,Nivea,2002-12-10,0.72,0.48,4,-7.889,1,0.0567,0.499,0,0.105,0.67,127.993
3QHONiXGMGU3z68mQInncF,r&b,I'll Be Missing You (feat. 112),https://p.scdn.co/mp3-preview/3b37724224c064ea4af094c37b7a63aa3c6c86b9?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/I'll Be Missing You (feat. 112).mp3,I'll Be Missing You (feat. 112).mp3,112,spotify:artist:7urq0VfqxEYEEiZUkebXT4,Bad Boy's 10th Anniversary- The Hits,2004-03-09,0.862,0.479,7,-9.199,1,0.0646,0.0522,0.00126,0.589,0.925,109.878
3wN7Spu4tWhefB3LooMLys,r&b,Comeback (feat. Tory Lanez and 30 Roc),https://p.scdn.co/mp3-preview/637c8990ad75cff4bbbc834798b9ac141b31b71e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Comeback (feat. Tory Lanez and 30 Roc).mp3,Comeback (feat. Tory Lanez and 30 Roc).mp3,JoJo,spotify:artist:5xuNBZoM7z1Vv8IQ6uM0p6,good to know,2020-05-01,0.616,0.537,8,-7.719,0,0.139,0.0932,0.000157,0.107,0.465,122.65
0hUepWE4GoMwtKgU8vE617,r&b,G.O.A.T.,https://p.scdn.co/mp3-preview/40ed28ba4f01efa82a8970ec185ab40a147d4c42?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/G.O.A.T..mp3,G.O.A.T..mp3,Eric Bellinger,spotify:artist:7ibAWtDtmEfaVhc1FJ3Vl9,Eric B for President: Term 1,2016-09-09,0.467,0.636,7,-6.96,1,0.201,0.0232,0,0.138,0.419,135.014
6iajHa34cSiD5s42Cq9miJ,r&b,Peaches & Cream (feat. P. Diddy),https://p.scdn.co/mp3-preview/fa0e09b0d9920ecdb0be93d70a37297fa19036e6?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Peaches & Cream (feat. P. Diddy).mp3,Peaches & Cream (feat. P. Diddy).mp3,112,spotify:artist:7urq0VfqxEYEEiZUkebXT4,R&B Hits,2005-10-04,0.706,0.537,7,-6.347,1,0.348,0.00887,0,0.129,0.775,203.746
2xlnEhQjSCqNPIJX42ARej,r&b,All I Have (feat. LL Cool J),https://p.scdn.co/mp3-preview/8838ca3e7bdc6bfcb8ad831d4414d1085de66f4e?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/All I Have (feat. LL Cool J).mp3,All I Have (feat. LL Cool J).mp3,LL Cool J,spotify:artist:1P8IfcNKwrkQP5xJWuhaOC,This Is Me...Then,2002,0.701,0.669,1,-5.265,1,0.107,0.271,0,0.158,0.446,83.066
5I9JpRapHDULuFxOqkjP5m,r&b,Girl Of My Dreams,https://p.scdn.co/mp3-preview/4b6a1f6a342153e9d5547ed83277e229fceb4833?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Girl Of My Dreams.mp3,Girl Of My Dreams.mp3,Chris Brown,spotify:artist:7bXgB6jMjp9ATFy66eO08Z,Indigo,2019-06-28,0.39,0.472,10,-6.154,1,0.0357,0.0388,0.0,0.111,0.163,119.548
6OSmeoh8kXhCfz9WqvzDoJ,r&b,Same Girl (with Usher),https://p.scdn.co/mp3-preview/798255280a979f726236e7c1300b29e18729671f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Same Girl (with Usher).mp3,Same Girl (with Usher).mp3,Usher,spotify:artist:23zg3TcAtWQy7J6upgbUnj,Double Up,2007-05-25,0.717,0.583,1,-5.008,1,0.146,0.506,0,0.0821,0.816,139.76
2agoaasr6oBwXgYgasHqPB,r&b,Still,https://p.scdn.co/mp3-preview/7dd27b24a249c67ac0fd035872bd716330595fc2?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Still.mp3,Still.mp3,Frankie J,spotify:artist:3sMYEBy0CZFxedcnm9i9hf,Priceless,2006-10-17,0.577,0.538,7,-5.583,1,0.0678,0.0566,0,0.0805,0.397,71.96
0pmzQ1SkJHhDcA4v5pqw2A,r&b,Can't Let You Go (feat. Mike Shorey & Lil' Mo),https://p.scdn.co/mp3-preview/d923873fca4817efdcee2b031f23af90462d3794?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Can't Let You Go (feat. Mike Shorey & Lil' Mo).mp3,Can't Let You Go (feat. Mike Shorey & Lil' Mo).mp3,Fabolous,spotify:artist:0YWxKQj2Go9CGHCp77UOyy,Street Dreams,2003-01-14,0.681,0.614,9,-6.562,1,0.451,0.231,0,0.0829,0.803,192.235
2fQ6sBFWaLv2Gxos4igHLy,r&b,Say Aah (feat. Fabolous),https://p.scdn.co/mp3-preview/d6b4df9b6f6a23840b3074b96c462b1eb0823298?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Say Aah (feat. Fabolous).mp3,Say Aah (feat. Fabolous).mp3,Fabolous,spotify:artist:0YWxKQj2Go9CGHCp77UOyy,Ready (Deluxe),2009-08-31,0.724,0.87,1,-3.614,0,0.113,0.00453,0,0.833,0.81,93.01
3UhRsQVrELOATEiY7E9X2T,r&b,Come Closer (feat. Queen Naija),https://p.scdn.co/mp3-preview/ce46e6b2c2dfbb238f220459c27c9d00f6476a80?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Come Closer (feat. Queen Naija).mp3,Come Closer (feat. Queen Naija).mp3,Queen Naija,spotify:artist:3nViOFa3kZW8OMSNOzwr98,Hoodie SZN,2018-12-21,0.741,0.556,7,-6.647,0,0.0947,0.22,0,0.0981,0.616,140.056
3kVIFDE3G89I2RPVkiRaRj,r&b,Cupid,https://p.scdn.co/mp3-preview/2cc538f8d54cff26d54524bd24d17c5513fd9560?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Cupid.mp3,Cupid.mp3,112,spotify:artist:7urq0VfqxEYEEiZUkebXT4,112,1996-08-27,0.685,0.38,8,-11.219,1,0.112,0.373,0,0.0371,0.87,175.562
3U4isOIWM3VvDubwSI3y7a,r&b,All of Me,https://p.scdn.co/mp3-preview/488c53471e56ff9f629652691444438951e880bb?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/All of Me.mp3,All of Me.mp3,John Legend,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t,Love In The Future (Expanded Edition),2013-08-30,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93
6j236RwzFFj4wqH2tWJNBD,r&b,5 O'Clock (feat. Lily Allen & Wiz Khalifa),https://p.scdn.co/mp3-preview/a5f69f8dace0a71241f6788c9329567b57bd4d63?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/5 O'Clock (feat. Lily Allen & Wiz Khalifa).mp3,5 O'Clock (feat. Lily Allen & Wiz Khalifa).mp3,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,5 O'Clock (feat. Lily Allen & Wiz Khalifa),2011-09-23,0.4,0.882,7,-1.958,0,0.334,0.168,0,0.124,0.385,167.114
50lP2u9FBdxwP2mHdaQ3DR,r&b,Gone Away,https://p.scdn.co/mp3-preview/1a7aefd31676786880fb0d1a614630fdf0789391?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Gone Away.mp3,Gone Away.mp3,H.E.R.,spotify:artist:3Y7RZ31TRPVadSFVy1o8os,H.E.R.,2017-10-20,0.39,0.335,6,-12.717,0,0.141,0.669,0,0.0958,0.295,77.975
0VdSyCb1n7F5G0XkePzAlf,r&b,Slow Jam (feat. Monica),https://p.scdn.co/mp3-preview/e1bbd7ed1b4b045613e8164fe7287266a7ba3b1c?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Slow Jam (feat. Monica).mp3,Slow Jam (feat. Monica).mp3,Usher,spotify:artist:23zg3TcAtWQy7J6upgbUnj,My Way,1997-09-16,0.701,0.457,8,-8.562,0,0.0311,0.0138,0,0.054,0.298,127.925
5kxddRG1RZaZROadk7iC4D,r&b,Bartender,https://p.scdn.co/mp3-preview/b6e92ab695296bb9e7ca29382cbea4ae24b27bbc?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/Bartender.mp3,Bartender.mp3,T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy,Epiphany,2007-06-05,0.675,0.394,8,-8.539,1,0.133,0.0611,0,0.214,0.405,104.987
0Ae8EusoCw7lIkpDycUHYl,r&b,FIND YOUR WAY BACK,https://p.scdn.co/mp3-preview/a523c75b1dde4bd926afde2d7233b902510bc8a6?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/FIND YOUR WAY BACK.mp3,FIND YOUR WAY BACK.mp3,Beyoncé,spotify:artist:6vWDO969PvNqNYHIOW5v0m,The Lion King: The Gift [Deluxe Edition],2020-07-31,0.783,0.693,4,-6.747,0,0.174,0.197,0.0274,0.0768,0.623,119.063
0KHHrBbdvuJ6knLxj7dqkw,r&b,"All the Times (feat. Faith Evans, Coko & Missy Elliott)",https://p.scdn.co/mp3-preview/ff5e0591ba911f91e6ebc4f0b06acb0e34886519?cid=b82fb22d072d4120850c99225ff01644,"./scrapes/r&b/All the Times (feat. Faith Evans, Coko & Missy Elliott).mp3","All the Times (feat. Faith Evans, Coko & Missy Elliott).mp3",LSG,spotify:artist:1J3nCyJ2KtGhh9JuywOrVD,Levert.Sweat.Gill,1997-10-31,0.732,0.42,6,-6.867,1,0.0514,0.0687,1.28e-06,0.289,0.473,137.45
7wAgTBeRZeMpQxftFYOgRq,r&b,If I Was the One,https://p.scdn.co/mp3-preview/c7fedea30ba3e7eee6fdf83a70166f678883be5f?cid=b82fb22d072d4120850c99225ff01644,./scrapes/r&b/If I Was the One.mp3,If I Was the One.mp3,Ruff Endz,spotify:artist:7liFhc0PDIx8etigqd2WhW,Love Crimes,2000-08-22,0.627,0.405,10,-7.189,1,0.0335,0.368,0,0.0972,0.298,111.832
